BU_ATCC8492_00071	820.ERS852554_01912	100	438	100	100	0.0	867
BU_ATCC8492_00072	820.ERS852554_01911	100	557	100	100	0.0	1124
BU_ATCC8492_00073	820.ERS852554_01910	100	70	100	100	4.42e-23	80.5
BU_ATCC8492_00074	820.ERS852554_01909	100	81	100	100	1.76e-54	160
BU_ATCC8492_00075	820.ERS852554_01908	100	32	100	100	1.23e-20	71.6
BU_ATCC8492_00076	820.ERS852554_01907	99.3	149	100	100	4.33e-96	271
BU_ATCC8492_00077	820.ERS852554_01906	100	90	100	100	2.65e-60	176
BU_ATCC8492_00078	820.ERS852554_01905	100	114	100	100	6.18e-77	219
BU_ATCC8492_00079	820.ERS852554_01904	100	148	100	100	5.51e-103	288
BU_ATCC8492_00080	820.ERS852554_01903	100	58	100	100	9.72e-33	103
BU_ATCC8492_00081	820.ERS852554_01902	100	233	100	100	6.08e-169	462
BU_ATCC8492_00082	820.ERS852554_01901	100	514	100	100	0.0	991
BU_ATCC8492_00083	820.ERS852554_01900	100	718	100	100	0.0	1433
BU_ATCC8492_00084	820.ERS852554_01899	99.7	589	100	100	0.0	1188
BU_ATCC8492_00085	820.ERS852554_01898	98.9	1106	100	100	0.0	2308
BU_ATCC8492_00086	820.ERS852554_02904	44.4	394	98.7	98.7	5.76e-109	322
BU_ATCC8492_00087	820.ERS852554_01890	97.4	189	99.5	98.4	5.31e-140	385
BU_ATCC8492_00088	820.ERS852554_01897	82.2	371	96.9	97.6	2.90e-246	670
BU_ATCC8492_00089	820.ERS852554_01896	99.4	685	100	100	0.0	1392
BU_ATCC8492_00090	820.ERS852554_01895	99.8	1092	100	100	0.0	2230
BU_ATCC8492_00091	820.ERS852554_01894	98.5	1378	100	100	0.0	2476
BU_ATCC8492_00092	820.ERS852554_01893	93.8	146	100	100	5.77e-104	290
BU_ATCC8492_00093	820.ERS852554_01892	99.3	697	100	100	0.0	1390
BU_ATCC8492_00094	820.ERS852554_01891	100	406	100	100	3.12e-299	806
BU_ATCC8492_00095	820.ERS852554_01890	98.4	192	100	100	8.87e-144	395
BU_ATCC8492_00096	820.ERS852554_01889	99.3	1031	100	100	0.0	2147
BU_ATCC8492_00097	820.ERS852554_01888	99.2	649	100	100	0.0	1318
BU_ATCC8492_00098	820.ERS852554_01887	99.1	661	99.7	99.7	0.0	1349
BU_ATCC8492_00099	820.ERS852554_01886	97.8	847	100	100	0.0	1706
BU_ATCC8492_00100	820.ERS852554_01885	98.5	648	100	100	0.0	1328
BU_ATCC8492_00101	820.ERS852554_01884	99.2	645	99.8	99.8	0.0	1342
BU_ATCC8492_00102	820.ERS852554_01883	99.5	375	100	100	7.51e-298	800
BU_ATCC8492_00103	820.ERS852554_01882	99.5	443	100	100	0.0	927
BU_ATCC8492_00104	820.ERS852554_01881	99.3	417	100	100	3.42e-320	860
BU_ATCC8492_00105	820.ERS852554_01880	100	29	100	100	1.13e-15	58.9
BU_ATCC8492_00106	820.ERS852554_01879	98.7	376	100	100	1.38e-280	756
BU_ATCC8492_00107	820.ERS852554_01878	98.9	181	100	100	1.04e-123	343
BU_ATCC8492_00108	820.ERS852554_01877	100	172	100	100	9.79e-120	332
BU_ATCC8492_00109	820.ERS852554_01876	96.1	916	100	100	0.0	1764
BU_ATCC8492_00110	820.ERS852554_01875	83.2	380	100	100	2.35e-239	652
BU_ATCC8492_00111	820.ERS852554_01874	100	117	100	100	3.97e-79	225
BU_ATCC8492_00112	820.ERS852554_01873	100	250	100	100	7.40e-183	498
BU_ATCC8492_00113	820.ERS852554_01872	98.8	676	100	100	0.0	1306
BU_ATCC8492_00114	820.ERS852554_01871	100	481	100	100	0.0	959
BU_ATCC8492_00115	820.ERS852554_01870	99.6	256	100	100	1.95e-181	495
BU_ATCC8492_00116	820.ERS852554_01869	99.6	274	100	100	2.18e-171	471
BU_ATCC8492_00117	820.ERS852554_01868	100	424	100	100	0.0	876
BU_ATCC8492_00118	820.ERS852554_01867	100	580	100	100	0.0	1092
BU_ATCC8492_00119	820.ERS852554_01866	98.9	352	100	100	3.64e-257	695
BU_ATCC8492_00120	820.ERS852554_01865	99.6	492	100	100	0.0	984
BU_ATCC8492_00121	820.ERS852554_01864	99.7	376	100	100	6.32e-261	706
BU_ATCC8492_00122	820.ERS852554_01863	98.8	409	100	100	1.10e-305	822
BU_ATCC8492_00123	820.ERS852554_01862	100	167	100	100	1.12e-127	352
BU_ATCC8492_00124	820.ERS852554_01861	100	451	100	100	4.96e-312	842
BU_ATCC8492_00125	820.ERS852554_01860	99.6	462	100	100	0.0	895
BU_ATCC8492_00126	820.ERS852554_01859	100	203	100	100	6.41e-147	404
BU_ATCC8492_00127	820.ERS852554_01858	100	345	100	100	1.33e-260	703
BU_ATCC8492_00128	820.ERS852554_01857	97.8	678	100	97.8	0.0	1279
BU_ATCC8492_00129	820.ERS852554_01856	100	216	100	100	8.68e-156	427
BU_ATCC8492_00130	820.ERS852554_01855	99.1	323	100	100	1.83e-240	650
BU_ATCC8492_00131	820.ERS852554_01854	99.5	596	100	100	0.0	1106
BU_ATCC8492_00132	820.ERS852554_01853	97.7	176	100	100	2.39e-122	339
BU_ATCC8492_00133	820.ERS852554_01852	100	144	100	100	1.48e-105	294
BU_ATCC8492_00134	820.ERS852554_01851	100	390	100	100	2.63e-292	787
BU_ATCC8492_00135	820.ERS852554_01850	100	482	100	100	0.0	990
BU_ATCC8492_00136	820.ERS852554_01849	98.4	773	100	100	0.0	1572
BU_ATCC8492_00137	820.ERS852554_01848	99.4	483	100	100	0.0	996
BU_ATCC8492_00138	820.ERS852554_01847	100	534	100	100	0.0	1134
BU_ATCC8492_00139	820.ERS852554_01846	99.5	370	100	100	1.59e-276	745
BU_ATCC8492_00140	820.ERS852554_01845	100	287	100	100	3.33e-218	591
BU_ATCC8492_00141	820.ERS852554_01844	98.9	976	100	100	0.0	1953
BU_ATCC8492_00142	820.ERS852554_01843	100	545	100	100	0.0	1123
BU_ATCC8492_00143	820.ERS852554_01842	99.8	1060	100	100	0.0	2123
BU_ATCC8492_00144	820.ERS852554_01841	100	274	100	100	4.65e-198	539
BU_ATCC8492_00145	820.ERS852554_01840	99.4	331	100	100	1.35e-246	666
BU_ATCC8492_00146	820.ERS852554_01839	100	257	100	100	1.56e-192	523
BU_ATCC8492_00147	820.ERS852554_01838	100	571	100	100	0.0	1145
BU_ATCC8492_00148	820.ERS852554_01837	98.9	648	100	100	0.0	1272
BU_ATCC8492_00149	820.ERS852554_01836	98.7	319	100	100	2.54e-160	447
BU_ATCC8492_00150	820.ERS852554_01835	99.6	249	100	98.8	6.28e-182	496
BU_ATCC8492_00152	820.ERS852554_01834	100	282	100	100	7.81e-210	569
BU_ATCC8492_00153	820.ERS852554_01833	100	393	100	100	1.22e-303	816
BU_ATCC8492_00154	820.ERS852554_01832	100	355	100	100	9.03e-264	712
BU_ATCC8492_00155	820.ERS852554_01831	100	257	100	100	1.13e-185	506
BU_ATCC8492_00156	820.ERS852554_01830	99.9	1034	100	100	0.0	2048
BU_ATCC8492_00157	820.ERS852554_01829	97.7	698	100	100	0.0	1305
BU_ATCC8492_00158	820.ERS852554_01828	100	195	100	100	5.32e-142	390
BU_ATCC8492_00159	820.ERS852554_01827	100	152	100	100	2.81e-107	299
BU_ATCC8492_00160	820.ERS852554_01826	100	251	100	100	2.57e-179	489
BU_ATCC8492_00161	820.ERS852554_01825	99.3	430	100	100	1.27e-317	854
BU_ATCC8492_00162	820.ERS852554_01824	99.4	180	100	100	7.38e-128	353
BU_ATCC8492_00163	820.ERS852554_01823	100	289	100	100	1.25e-214	582
BU_ATCC8492_00164	820.ERS852554_01822	100	698	100	100	0.0	1358
BU_ATCC8492_00165	820.ERS852554_01821	97.3	224	100	100	2.03e-158	434
BU_ATCC8492_00166	820.ERS852554_01820	100	184	100	100	2.28e-133	368
BU_ATCC8492_00167	820.ERS852554_01819	100	272	100	100	2.55e-169	466
BU_ATCC8492_00168	820.ERS852554_01818	100	136	100	100	7.49e-93	261
BU_ATCC8492_00169	820.ERS852554_01817	99.2	238	100	100	2.11e-167	458
BU_ATCC8492_00170	820.ERS852554_01816	100	237	100	100	3.27e-175	478
BU_ATCC8492_00171	820.ERS852554_01815	99.3	289	100	97.0	3.38e-212	576
BU_ATCC8492_00178	820.ERS852554_03681	35.6	239	83.5	85.4	1.77e-44	149
BU_ATCC8492_00179	820.ERS852554_00462	30.9	123	86.6	90.8	4.37e-10	51.2
BU_ATCC8492_00180	820.ERS852554_02916	28.3	290	38.4	77.9	5.81e-18	83.2
BU_ATCC8492_00181	820.ERS852554_03930	48.3	89	73.9	80.9	8.68e-24	85.5
BU_ATCC8492_00186	820.ERS852554_00459	53.8	686	97.6	97.7	1.53e-255	719
BU_ATCC8492_00187	820.ERS852554_03220	29.9	455	85.6	71.9	1.50e-47	171
BU_ATCC8492_00188	820.ERS852554_01505	32.7	263	65.2	82.3	8.53e-28	108
BU_ATCC8492_00195	820.ERS852554_00354	78.9	361	92.8	53.7	6.88e-200	564
BU_ATCC8492_00196	820.ERS852554_03166	34.5	333	48.5	54.3	9.93e-39	147
BU_ATCC8492_00197	820.ERS852554_00354	73.2	306	99.7	45.5	4.24e-162	464
BU_ATCC8492_00199	820.ERS852554_00353	45.6	362	83.1	86.5	3.79e-101	305
BU_ATCC8492_00200	820.ERS852554_03210	49.6	131	92.3	85.1	8.24e-42	133
BU_ATCC8492_00201	820.ERS852554_00351	44.1	245	91.0	96.8	5.04e-70	213
BU_ATCC8492_00202	820.ERS852554_00349	42.9	77	57.5	68.1	2.90e-18	72.0
BU_ATCC8492_00204	820.ERS852554_03205	84.5	97	98.0	99.0	2.96e-52	156
BU_ATCC8492_00205	820.ERS852554_00346	74.0	96	89.7	87.3	1.62e-49	150
BU_ATCC8492_00206	820.ERS852554_00345	76.5	831	99.8	99.5	0.0	1309
BU_ATCC8492_00207	820.ERS852554_01064	34.5	116	95.8	98.3	2.56e-19	74.3
BU_ATCC8492_00208	820.ERS852554_03201	57.2	208	98.1	99.0	2.33e-83	243
BU_ATCC8492_00209	820.ERS852554_03200	67.7	334	99.7	98.8	6.42e-157	440
BU_ATCC8492_00210	820.ERS852554_00341	73.4	207	100	100	1.62e-110	312
BU_ATCC8492_00211	820.ERS852554_00340	37.0	81	78.7	82.6	9.92e-10	48.1
BU_ATCC8492_00213	820.ERS852554_00339	46.7	454	95.9	97.3	1.06e-115	344
BU_ATCC8492_00214	820.ERS852554_00338	55.0	329	100	100	1.34e-129	369
BU_ATCC8492_00215	820.ERS852554_03195	55.1	196	99.5	99.5	2.05e-68	204
BU_ATCC8492_00216	820.ERS852554_00335	53.7	136	91.3	81.4	3.37e-48	150
BU_ATCC8492_00221	820.ERS852554_01230	38.2	131	89.1	56.6	7.10e-26	95.1
BU_ATCC8492_00224	820.ERS852554_00390	62.1	583	100	100	2.65e-232	650
BU_ATCC8492_00227	820.ERS852554_00421	38.5	325	96.3	57.8	2.14e-69	223
BU_ATCC8492_00236	820.ERS852554_01156	26.3	175	52.7	61.8	2.73e-07	48.1
BU_ATCC8492_00237	820.ERS852554_03937	46.5	86	88.7	81.7	1.91e-23	83.6
BU_ATCC8492_00238	820.ERS852554_03939	35.5	93	88.6	95.9	6.95e-22	79.7
BU_ATCC8492_00239	820.ERS852554_00466	40.2	405	93.5	98.1	1.65e-104	313
BU_ATCC8492_00240	820.ERS852554_01814	100	193	100	100	1.07e-131	364
BU_ATCC8492_00241	820.ERS852554_01813	99.7	346	100	100	4.41e-255	689
BU_ATCC8492_00242	820.ERS852554_01812	99.8	1107	100	100	0.0	2223
BU_ATCC8492_00243	820.ERS852554_01811	100	576	100	100	0.0	1174
BU_ATCC8492_00244	820.ERS852554_01810	99.8	626	100	100	0.0	1275
BU_ATCC8492_00245	820.ERS852554_01809	99.4	687	100	100	0.0	1427
BU_ATCC8492_00246	820.ERS852554_01808	99.8	430	100	100	0.0	874
BU_ATCC8492_00247	820.ERS852554_01807	99.5	664	100	100	0.0	1370
BU_ATCC8492_00248	820.ERS852554_01806	98.6	592	100	100	0.0	1207
BU_ATCC8492_00249	820.ERS852554_01805	99.7	906	100	100	0.0	1892
BU_ATCC8492_00250	820.ERS852554_01804	98.4	256	100	100	4.10e-183	499
BU_ATCC8492_00251	820.ERS852554_01803	98.5	736	100	100	0.0	1472
BU_ATCC8492_00252	820.ERS852554_01802	100	182	100	100	7.35e-129	356
BU_ATCC8492_00253	820.ERS852554_01801	99.1	339	100	100	1.07e-247	670
BU_ATCC8492_00254	820.ERS852554_01800	99.5	1079	100	100	0.0	2137
BU_ATCC8492_00255	820.ERS852554_01799	99.8	538	100	100	0.0	1100
BU_ATCC8492_00256	820.ERS852554_01798	99.8	850	100	100	0.0	1795
BU_ATCC8492_00257	820.ERS852554_01797	98.9	1085	100	100	0.0	2181
BU_ATCC8492_00258	820.ERS852554_01796	100	313	100	100	6.72e-222	602
BU_ATCC8492_00259	820.ERS852554_01795	99.7	292	100	100	6.97e-193	527
BU_ATCC8492_00260	820.ERS852554_01794	100	488	100	100	4.78e-315	853
BU_ATCC8492_00261	820.ERS852554_01793	99.7	329	100	100	7.75e-220	598
BU_ATCC8492_00262	820.ERS852554_01792	99.0	393	100	99.2	1.28e-283	765
BU_ATCC8492_00263	820.ERS852554_01791	100	412	100	100	1.01e-298	805
BU_ATCC8492_00264	820.ERS852554_01790	96.6	355	100	100	5.37e-256	692
BU_ATCC8492_00265	820.ERS852554_01789	99.1	648	100	100	0.0	1287
BU_ATCC8492_00266	820.ERS852554_01788	100	512	100	100	0.0	1055
BU_ATCC8492_00268	820.ERS852554_01787	100	120	100	100	2.27e-84	239
BU_ATCC8492_00269	820.ERS852554_01786	80.5	673	100	100	0.0	1024
BU_ATCC8492_00270	820.ERS852554_01784	99.7	355	100	100	6.27e-255	689
BU_ATCC8492_00271	820.ERS852554_01783	97.2	252	100	100	1.33e-186	508
BU_ATCC8492_00272	820.ERS852554_01782	99.4	339	100	100	4.60e-258	696
BU_ATCC8492_00273	820.ERS852554_01781	97.2	71	100	100	1.36e-40	124
BU_ATCC8492_00274	820.ERS852554_01780	88.6	132	100	100	1.85e-82	235
BU_ATCC8492_00275	820.ERS852554_01779	91.5	413	96.3	99.5	1.40e-269	732
BU_ATCC8492_00276	820.ERS852554_01778	98.5	455	100	99.6	0.0	897
BU_ATCC8492_00277	820.ERS852554_01777	96.7	364	100	98.4	1.01e-266	720
BU_ATCC8492_00278	820.ERS852554_02392	32.5	375	96.8	94.9	6.20e-57	187
BU_ATCC8492_00284	820.ERS852554_01776	94.8	362	100	100	1.34e-264	714
BU_ATCC8492_00285	820.ERS852554_01775	96.6	685	100	100	0.0	1386
BU_ATCC8492_00286	820.ERS852554_01774	99.0	494	100	100	0.0	1007
BU_ATCC8492_00287	820.ERS852554_01773	98.8	334	100	100	1.13e-260	702
BU_ATCC8492_00288	820.ERS852554_01771	98.5	775	100	100	0.0	1586
BU_ATCC8492_00289	820.ERS852554_01770	98.0	831	100	100	0.0	1683
BU_ATCC8492_00290	820.ERS852554_01769	99.3	726	100	100	0.0	1498
BU_ATCC8492_00291	820.ERS852554_01768	99.6	271	100	100	2.07e-204	555
BU_ATCC8492_00292	820.ERS852554_01767	98.7	688	100	100	0.0	1387
BU_ATCC8492_00293	820.ERS852554_01766	99.2	1056	100	100	0.0	2159
BU_ATCC8492_00294	820.ERS852554_01765	99.6	484	99.8	99.8	0.0	1003
BU_ATCC8492_00295	820.ERS852554_01764	99.3	613	100	100	0.0	1213
BU_ATCC8492_00296	820.ERS852554_01763	100	50	100	100	6.88e-34	106
BU_ATCC8492_00297	820.ERS852554_01762	99.4	845	100	100	0.0	1697
BU_ATCC8492_00298	820.ERS852554_01761	96.5	747	98.4	100	0.0	1527
BU_ATCC8492_00299	820.ERS852554_01760	97.8	366	100	100	8.32e-261	705
BU_ATCC8492_00300	820.ERS852554_01759	95.1	286	100	100	6.90e-206	560
BU_ATCC8492_00301	820.ERS852554_01758	94.0	351	100	100	9.93e-250	676
BU_ATCC8492_00302	820.ERS852554_01788	26.0	400	97.9	76.6	5.59e-39	142
BU_ATCC8492_00303	820.ERS852554_01801	30.3	314	91.7	90.3	3.42e-34	125
BU_ATCC8492_00304	820.ERS852554_01191	30.3	195	96.0	97.0	1.70e-29	105
BU_ATCC8492_00305	820.ERS852554_02328	34.3	1072	90.1	95.8	2.41e-182	560
BU_ATCC8492_00306	820.ERS852554_02329	27.1	539	99.0	99.2	1.29e-51	180
BU_ATCC8492_00307	820.ERS852554_01788	53.3	480	97.0	93.2	4.30e-185	524
BU_ATCC8492_00308	820.ERS852554_02178	33.8	808	89.0	83.2	5.90e-127	401
BU_ATCC8492_00309	820.ERS852554_01757	98.5	338	100	100	2.87e-256	691
BU_ATCC8492_00310	820.ERS852554_01756	97.5	159	100	100	7.35e-111	309
BU_ATCC8492_00311	820.ERS852554_02871	45.6	364	96.0	96.8	6.83e-118	344
BU_ATCC8492_00312	820.ERS852554_02663	76.3	409	100	99.5	4.08e-253	689
BU_ATCC8492_00313	820.ERS852554_01467	24.4	533	89.8	90.6	7.23e-29	117
BU_ATCC8492_00314	820.ERS852554_01467	26.4	607	97.8	96.1	5.23e-35	135
BU_ATCC8492_00315	820.ERS852554_02839	63.8	723	99.9	99.9	0.0	953
BU_ATCC8492_00316	820.ERS852554_01424	27.1	446	92.0	91.6	6.38e-40	146
BU_ATCC8492_00317	820.ERS852554_02861	63.1	604	99.5	99.7	7.99e-296	814
BU_ATCC8492_00318	820.ERS852554_02834	74.2	492	99.8	100	6.84e-271	741
BU_ATCC8492_00319	820.ERS852554_02833	57.3	391	93.6	94.9	3.58e-162	459
BU_ATCC8492_00320	820.ERS852554_02837	36.1	144	91.6	37.4	2.29e-22	88.6
BU_ATCC8492_00321	820.ERS852554_02836	45.1	537	96.8	97.2	2.94e-141	416
BU_ATCC8492_00322	820.ERS852554_02835	51.6	1048	99.6	98.3	0.0	1041
BU_ATCC8492_00323	820.ERS852554_01467	28.2	547	91.8	95.5	3.55e-47	169
BU_ATCC8492_00325	820.ERS852554_00913	27.0	533	90.8	88.2	2.97e-41	152
BU_ATCC8492_00326	820.ERS852554_01435	27.2	496	92.2	92.3	8.50e-43	155
BU_ATCC8492_00327	820.ERS852554_01424	26.3	438	91.2	88.4	7.33e-32	124
BU_ATCC8492_00328	820.ERS852554_02829	48.2	1345	98.5	98.4	0.0	1264
BU_ATCC8492_00333	820.ERS852554_01751	97.6	205	100	100	4.88e-152	417
BU_ATCC8492_00334	820.ERS852554_01750	99.5	218	100	100	4.12e-155	426
BU_ATCC8492_00335	820.ERS852554_01749	99.1	115	100	81.0	8.69e-81	230
BU_ATCC8492_00336	820.ERS852554_01748	100	330	100	100	7.32e-230	624
BU_ATCC8492_00337	820.ERS852554_01747	100	277	100	100	6.03e-191	521
BU_ATCC8492_00338	820.ERS852554_01746	100	128	100	100	6.08e-86	243
BU_ATCC8492_00339	820.ERS852554_01745	100	153	100	100	8.06e-112	311
BU_ATCC8492_00340	820.ERS852554_01744	98.9	178	100	100	1.75e-134	370
BU_ATCC8492_00341	820.ERS852554_01743	100	467	100	100	0.0	951
BU_ATCC8492_00342	820.ERS852554_01742	93.9	495	100	100	3.65e-229	636
BU_ATCC8492_00343	820.ERS852554_01741	99.3	448	100	100	0.0	888
BU_ATCC8492_00346	820.ERS852554_01738	99.5	186	100	100	4.74e-127	352
BU_ATCC8492_00347	820.ERS852554_01737	99.9	1075	100	100	0.0	2105
BU_ATCC8492_00348	820.ERS852554_01736	100	38	49.4	100	5.38e-21	74.7
BU_ATCC8492_00349	820.ERS852554_01735	100	214	100	100	5.46e-158	432
BU_ATCC8492_00350	820.ERS852554_01734	99.7	364	100	100	1.03e-269	728
BU_ATCC8492_00351	820.ERS852554_01733	99.7	392	100	100	2.59e-284	767
BU_ATCC8492_00352	820.ERS852554_01732	100	638	100	100	0.0	1234
BU_ATCC8492_00353	820.ERS852554_01731	100	96	100	100	4.58e-66	191
BU_ATCC8492_00354	820.ERS852554_01730	98.6	573	100	100	3.59e-316	863
BU_ATCC8492_00355	820.ERS852554_01729	100	455	100	100	0.0	876
BU_ATCC8492_00356	820.ERS852554_01728	99.3	282	100	100	2.15e-207	563
BU_ATCC8492_00357	820.ERS852554_01727	99.4	517	100	99.4	0.0	1036
BU_ATCC8492_00358	820.ERS852554_01726	99.8	491	100	100	0.0	942
BU_ATCC8492_00359	820.ERS852554_01725	100	727	100	100	0.0	1434
BU_ATCC8492_00360	820.ERS852554_01724	100	414	100	100	2.13e-301	812
BU_ATCC8492_00361	820.ERS852554_01723	100	220	100	100	8.66e-158	432
BU_ATCC8492_00362	820.ERS852554_01722	100	451	100	100	2.20e-315	850
BU_ATCC8492_00363	820.ERS852554_01721	100	82	100	100	1.14e-55	163
BU_ATCC8492_00364	820.ERS852554_01720	100	281	100	100	2.39e-199	543
BU_ATCC8492_00365	820.ERS852554_01719	100	247	100	100	6.50e-171	468
BU_ATCC8492_00366	820.ERS852554_01718	100	256	100	100	1.09e-187	511
BU_ATCC8492_00367	820.ERS852554_01717	100	437	100	100	5.42e-318	856
BU_ATCC8492_00368	820.ERS852554_01716	99.7	293	100	100	5.48e-211	573
BU_ATCC8492_00369	820.ERS852554_01715	100	334	100	100	7.88e-252	680
BU_ATCC8492_00370	820.ERS852554_01714	100	61	100	100	8.53e-44	132
BU_ATCC8492_00371	820.ERS852554_01713	100	192	100	100	1.47e-142	392
BU_ATCC8492_00377	820.ERS852554_00947	100	571	100	100	0.0	1008
BU_ATCC8492_00378	820.ERS852554_00948	99.7	992	100	100	0.0	1949
BU_ATCC8492_00379	820.ERS852554_00949	99.6	508	100	100	0.0	1032
BU_ATCC8492_00380	820.ERS852554_00950	98.0	503	100	100	0.0	1008
BU_ATCC8492_00381	820.ERS852554_00951	99.3	443	100	100	0.0	870
BU_ATCC8492_00382	820.ERS852554_00952	99.1	114	100	100	7.23e-76	217
BU_ATCC8492_00383	820.ERS852554_00953	100	102	100	100	1.74e-66	192
BU_ATCC8492_00384	820.ERS852554_00954	99.8	604	100	100	0.0	1165
BU_ATCC8492_00385	820.ERS852554_00955	99.5	619	100	100	0.0	1192
BU_ATCC8492_00386	820.ERS852554_00956	99.2	653	100	100	0.0	1250
BU_ATCC8492_00387	820.ERS852554_00957	100	56	100	100	5.18e-25	84.3
